wheel_1_joint,wheel_2_joint,wheel_3_joint,wheel_4_joint,wheel_5_joint,wheel_6_joint,time
-2.902416841113349,-2.9024717144755376,-2.9030135980159355,2.902829246475122,2.901335934325169,2.9028555306193637,10.740000000000002
-2.902403545756358,-2.902439952569028,-2.9023889187197716,2.902305827184176,2.9022615723164926,2.9023558940878176,10.760000000000005
-2.9025866677636656,-2.902807937749302,-2.9032952541812347,2.9022805576008657,2.902373360820359,2.902903866719277,10.780000000000001
,,,,,,10.800000000000004
-2.902313732665307,-2.9024597772227945,-2.903104551560888,2.9023055584131954,2.90230805080014,2.9028899785568187,10.800000000000004
-2.902309072573735,-2.902562920949858,-2.9040018609890614,2.9022893034673096,2.902383305661443,2.903407882079393,10.82
-2.900252943882367,-2.9019847812192574,-2.9018301601770387,2.9023740341581292,2.9021912153741765,2.902269276107058,10.840000000000003
-2.9022994306168117,-2.902210462019071,-2.902171260598824,2.902210342932855,2.9025034713790676,2.902422394090339,10.86
-2.902290753591072,-2.9020112838695113,-2.902121037124085,2.9024270608293983,2.902095188428477,2.9022907837251197,10.880000000000003
,,,,,,10.900000000000006
-2.902163524704092,-2.9020759576581203,-2.9016401858796494,2.902291397426627,2.902061230179268,2.9022532310882037,10.900000000000006
-2.9023080025810084,-2.9024752188810576,-2.9029123061489295,2.9017463380410726,2.9030190454062716,2.903175043026015,10.920000000000002
-2.9023157544131237,-2.902427783110987,-2.902355374685652,2.902316837507295,2.9024083916566408,2.9023332330204052,10.940000000000005
-2.9023067176764212,-2.9025335466586073,-2.903159020975733,2.9023159614170875,2.9022411175508447,2.90184932711502,10.96
-2.902437255189453,-2.902851242507311,-2.9032480759253,2.9022977824382514,2.9022556569425597,2.9023693911139308,10.980000000000004
,,,,,,11.0
-2.901247313458401,-2.901090094279992,-2.9010871223065777,2.9028631341482893,2.9018250885134784,2.9018263838140106,11.0
-2.902300879274265,-2.9021826754544207,-2.9021833205482106,2.902311387862106,2.902307534597014,2.9024973477887097,11.020000000000003
-3.192637887653964,-3.192751097607019,-3.1930214104564976,3.1923706440306807,3.192848359253055,3.1924684101392504,11.04
-3.5118595016026917,-3.511913155865941,-3.5115169590041613,3.5119105321191504,3.511526133665045,3.5117249279587464,11.060000000000002
-3.86297128281679,-3.8630226322130095,-3.862978114814966,3.8629743872546407,3.862958122040766,3.8630676403121065,11.080000000000005
,,,,,,11.100000000000001
-4.249259115778792,-4.249853561936462,-4.251349581318598,4.248719648508729,4.2499323576031856,4.248326258231871,11.100000000000001
-4.674192937621033,-4.674378720076237,-4.675396487967747,4.674192308382595,4.674063769476863,4.6742877990780896,11.120000000000005
-5.141639255947966,-5.142135069234604,-5.143146636245742,5.141618687105311,5.1417706163045205,5.1411415552543955,11.14
-5.655777814079152,-5.655859460896469,-5.655905678090267,5.655776762072312,5.655934669188601,5.655718528219946,11.160000000000004
-6.221379623664746,-6.222032307637601,-6.222448280250595,6.2213328214759205,6.221482239415918,6.221362566852446,11.18
,,,,,,11.200000000000003
-6.843493631774174,-6.843608498970925,-6.843892366292376,6.843512960441647,6.843070827299105,6.843464677357666,11.200000000000003
-7.527840006294123,-7.527908763487151,-7.5280639915387635,7.527843463839286,7.527972959280417,7.527826221830661,11.219999999999999
-8.280594955137968,-8.280224489647683,-8.279985529997761,8.281365438130504,8.280021300493905,8.280618741229562,11.240000000000002
-9.108688673835333,-9.108981468752114,-9.10925107491729,9.108670938638273,9.109344032616647,9.108188839052913,11.260000000000005
-10.019553276073612,-10.019561975033792,-10.019329472902157,10.019557115170043,10.019567429531026,10.019550925617022,11.280000000000001
,,,,,,11.300000000000004
-10.019548592667835,-10.019663966741707,-10.01974885327559,10.020024012217473,10.019466713232097,10.01942116116946,11.300000000000004
-11.021885077692763,-11.022023640749499,-11.022300245087647,11.021498148783332,11.021542419268881,11.021270448034997,11.32
-12.123632223994342,-12.123129137907187,-12.122731241666596,12.12528429675836,12.123001620987035,12.12359615927614,11.340000000000003
-12.123666115316604,-12.12387228273423,-12.124209440386776,12.123660473874523,12.123758974694846,12.123828912561928,11.36
-12.123659840941748,-12.123622107183241,-12.123772645134435,12.123660876872812,12.123707677710094,12.123675653215841,11.380000000000003
,,,,,,11.400000000000006
-12.123653167525463,-12.123570455435198,-12.123439924054583,12.123664673096709,12.123740713050543,12.123679430115121,11.400000000000006
-12.123647348410955,-12.123597917284854,-12.124314162600527,12.123392600505635,12.123784000700244,12.123557757059361,11.420000000000002
-12.123660246517629,-12.123644427638355,-12.123331837847417,12.123741241046172,12.12349611875207,12.123626514657971,11.440000000000005
-12.123359820921884,-12.123341949016353,-12.123531387257344,12.123946044085825,12.12305738008055,12.123543892339974,11.46
-12.123651844714235,-12.123765603251089,-12.123846630921989,12.123649313739097,12.123423490881972,12.123676949947665,11.480000000000004
,,,,,,11.5
